,session,participant,time,device_ts,system_ts,left_x,left_y,left_pupil,right_x,right_y,right_pupil
405,3,2,82763.36080136064,83516710000.0,74328520000.0,,,,,,
406,3,2,82763.37747344987,83516730000.0,74328540000.0,,,,,,
407,3,2,82763.3941455391,83516740000.0,74328556000.0,,,,,,
408,3,2,82763.41081762833,83516760000.0,74328570000.0,,,,,,
409,3,2,82763.42748971756,83516780000.0,74328590000.0,,,,,,
410,3,2,82763.44416180681,83516790000.0,74328605000.0,,,,,,
411,3,2,82763.46083389604,83516810000.0,74328620000.0,,,,,,
412,3,2,82763.47750598527,83516826000.0,74328640000.0,,,,,,
413,3,2,82763.4941780745,83516840000.0,74328650000.0,,,,,,
414,3,2,82763.51085016373,83516860000.0,74328670000.0,,,,,,
415,3,2,82763.52752225297,83516875000.0,74328690000.0,,,,,,
416,3,2,82763.5441943422,83516890000.0,74328700000.0,,,,,,
417,3,2,82763.56086643143,83516910000.0,74328720000.0,,,,,,
418,3,2,82763.57753852067,83516920000.0,74328736000.0,,,,,,
419,3,2,82763.5942106099,83516940000.0,74328750000.0,,,,,,
420,3,2,82763.61088269913,83516960000.0,74328770000.0,,,,,,
421,3,2,82763.62755478837,83516970000.0,74328785000.0,,,,,,
422,3,2,82763.6442268776,83516990000.0,74328800000.0,,,,,,
423,3,2,82763.66089896683,83517006000.0,74328820000.0,,,,,,
424,3,2,82763.67757105606,83517020000.0,74328830000.0,,,,,,
425,3,2,82763.69424314529,83517040000.0,74328850000.0,,,,,,
426,3,2,82763.71091523454,83517055000.0,74328870000.0,,,,,,
427,3,2,82763.72758732377,83517070000.0,74328880000.0,,,,,,
428,3,2,82763.744259413,83517090000.0,74328900000.0,,,,,,
429,3,2,82763.76093150223,83517104000.0,74328920000.0,,,,,,
430,3,2,82763.77760359146,83517120000.0,74328940000.0,,,,,,
431,3,2,82763.7942756807,83517145000.0,74328960000.0,,,,,,
432,3,2,82763.81094776993,83517160000.0,74328970000.0,,,,,,
433,3,2,82763.82761985916,83517180000.0,74328990000.0,,,,,,
434,3,2,82763.8442919484,83517194000.0,74329010000.0,,,,,,
435,3,2,82763.86096403762,83517210000.0,74329020000.0,,,,,,
436,3,2,82763.87763612687,83517230000.0,74329040000.0,,,,,,
437,3,2,82763.8943082161,83517240000.0,74329055000.0,,,,,,
438,3,2,82763.91098030533,83517260000.0,74329070000.0,,,,,,
439,3,2,82763.92765239456,83517280000.0,74329090000.0,,,,,,
440,3,2,82763.94432448379,83517290000.0,74329104000.0,,,,,,
441,3,2,82763.96099657303,83517310000.0,74329120000.0,,,,,,
442,3,2,82763.97766866226,83517325000.0,74329140000.0,,,,,,
443,3,2,82763.9943407515,83517340000.0,74329150000.0,,,,,,
444,3,2,82764.01101284073,83517360000.0,74329170000.0,,,,,,
445,3,2,82764.02768492996,83517374000.0,74329190000.0,,,,,,
446,3,2,82764.0443570192,83517390000.0,74329200000.0,,,,,,
447,3,2,82764.06102910843,83517410000.0,74329220000.0,,,,,,
448,3,2,82764.07770119766,83517420000.0,74329235000.0,,,,,,
449,3,2,82764.09437328689,83517440000.0,74329250000.0,,,,,,
450,3,2,82764.11104537612,83517460000.0,74329270000.0,,,,,,
451,3,2,82764.12771746537,83517470000.0,74329285000.0,,,,,,
452,3,2,82764.1443895546,83517490000.0,74329300000.0,,,,,,
453,3,2,82764.16106164383,83517506000.0,74329320000.0,,,,,,
454,3,2,82764.17773373306,83517520000.0,74329330000.0,,,,,,
455,3,2,82764.19440582229,83517540000.0,74329350000.0,,,,,,
456,3,2,82764.21107791153,83517555000.0,74329370000.0,,,,,,
457,3,2,82764.22775000076,83517570000.0,74329380000.0,,,,,,
458,3,2,82764.24442208999,83517590000.0,74329400000.0,,,,,,
459,3,2,82764.26109417922,83517600000.0,74329416000.0,,,,,,
460,3,2,82764.27776626845,83517620000.0,74329440000.0,,,,,,
461,3,2,82764.2944383577,83517645000.0,74329460000.0,,,,,,
462,3,2,82764.31111044693,83517660000.0,74329470000.0,,,,,,
463,3,2,82764.32778253616,83517680000.0,74329490000.0,,,,,,
464,3,2,82764.34445462539,83517690000.0,74329506000.0,,,,,,
465,3,2,82764.36112671462,83517710000.0,74329520000.0,,,,,,
466,3,2,82764.37779880386,83517730000.0,74329540000.0,,,,,,
467,3,2,82764.3944708931,83517740000.0,74329555000.0,,,,,,
468,3,2,82764.41114298232,83517760000.0,74329570000.0,,,,,,
469,3,2,82764.42781507155,83517776000.0,74329590000.0,,,,,,
470,3,2,82764.44448716078,83517790000.0,74329600000.0,,,,,,
471,3,2,82764.46115925003,83517810000.0,74329620000.0,,,,,,
472,3,2,82764.47783133926,83517825000.0,74329640000.0,,,,,,
473,3,2,82764.49450342849,83517840000.0,74329650000.0,,,,,,
474,3,2,82764.51117551772,83517860000.0,74329670000.0,,,,,,
475,3,2,82764.52784760695,83517874000.0,74329690000.0,,,,,,
476,3,2,82764.54451969618,83517890000.0,74329700000.0,,,,,,
477,3,2,82764.56119178543,83517910000.0,74329720000.0,,,,,,
478,3,2,82764.57786387466,83517920000.0,74329735000.0,,,,,,
479,3,2,82764.59453596389,83517940000.0,74329750000.0,,,,,,
480,3,2,82764.61120805312,83517960000.0,74329770000.0,,,,,,
481,3,2,82764.62788014235,83517970000.0,74329784000.0,,,,,,
482,3,2,82764.64455223159,83517990000.0,74329800000.0,,,,,,
483,3,2,82764.66122432082,83518005000.0,74329820000.0,,,,,,
484,3,2,82764.67789641005,83518020000.0,74329830000.0,,,,,,
485,3,2,82764.69456849928,83518040000.0,74329850000.0,,,,,,
486,3,2,82764.71124058851,83518054000.0,74329870000.0,,,,,,
487,3,2,82764.72791267776,83518070000.0,74329880000.0,,,,,,
488,3,2,82764.74458476699,83518090000.0,74329900000.0,,,,,,
489,3,2,82764.76125685622,83518100000.0,74329915000.0,,,,,,
490,3,2,82764.77792894545,83518120000.0,74329930000.0,,,,,,
491,3,2,82764.79460103468,83518140000.0,74329960000.0,,,,,,
492,3,2,82764.81127312392,83518160000.0,74329970000.0,,,,,,
493,3,2,82764.82794521315,83518180000.0,74329990000.0,,,,,,
494,3,2,82764.84461730238,83518190000.0,74330006000.0,,,,,,
495,3,2,82764.86128939161,83518210000.0,74330020000.0,,,,,,
496,3,2,82764.87796148084,83518230000.0,74330040000.0,,,,,,
497,3,2,82764.89463357009,83518240000.0,74330055000.0,,,,,,
498,3,2,82764.91130565932,83518260000.0,74330070000.0,,,,,,
499,3,2,82764.92797774855,83518276000.0,74330090000.0,,,,,,
500,3,2,82764.94464983778,83518290000.0,74330100000.0,,,,,,
501,3,2,82764.96132192701,83518310000.0,74330120000.0,,,,,,
502,3,2,82764.97799401626,83518325000.0,74330140000.0,,,,,,
503,3,2,82764.99466610549,83518340000.0,74330150000.0,,,,,,
504,3,2,82765.01133819472,83518360000.0,74330170000.0,,,,,,
505,3,2,82765.02801028395,83518370000.0,74330186000.0,,,,,,
506,3,2,82765.04468237318,83518390000.0,74330200000.0,,,,,,
507,3,2,82765.06135446242,83518410000.0,74330220000.0,,,,,,
508,3,2,82765.07802655165,83518420000.0,74330235000.0,,,,,,
509,3,2,82765.09469864088,83518440000.0,74330250000.0,,,,,,
510,3,2,82765.11137073011,83518456000.0,74330270000.0,,,,,,
511,3,2,82765.12804281934,83518470000.0,74330280000.0,,,,,,
512,3,2,82765.14471490859,83518490000.0,74330300000.0,,,,,,
513,3,2,82765.16138699782,83518505000.0,74330320000.0,,,,,,
514,3,2,82765.17805908705,83518520000.0,74330330000.0,,,,,,
515,3,2,82765.19473117628,83518540000.0,74330350000.0,,,,,,
516,3,2,82765.21140326551,83518554000.0,74330370000.0,,,,,,
517,3,2,82765.22807535475,83518570000.0,74330380000.0,,,,,,
518,3,2,82765.24474744398,83518590000.0,74330400000.0,,,,,,
519,3,2,82765.26141953321,83518600000.0,74330415000.0,,,,,,
520,3,2,82765.27809162244,83518620000.0,74330430000.0,,,,,,
521,3,2,82765.29476371167,83518640000.0,74330460000.0,,,,,,
522,3,2,82765.31143580092,83518660000.0,74330470000.0,,,,,,
523,3,2,82765.32810789015,83518680000.0,74330490000.0,,,,,,
524,3,2,82765.34477997938,83518690000.0,74330505000.0,,,,,,
525,3,2,82765.36145206861,83518710000.0,74330520000.0,,,,,,
526,3,2,82765.37812415784,83518730000.0,74330540000.0,,,,,,
527,3,2,82765.39479624708,83518740000.0,74330554000.0,,,,,,
528,3,2,82765.41146833632,83518760000.0,74330570000.0,,,,,,
529,3,2,82765.42814042555,83518775000.0,74330590000.0,,,,,,
530,3,2,82765.44481251478,83518790000.0,74330600000.0,,,,,,
531,3,2,82765.461484604,83518810000.0,74330620000.0,,,,,,
532,3,2,82765.47815669324,83518824000.0,74330640000.0,,,,,,
533,3,2,82765.49482878248,83518840000.0,74330650000.0,,,,,,
534,3,2,82765.51150087171,83518860000.0,74330670000.0,,,,,,
535,3,2,82765.52817296094,83518870000.0,74330685000.0,,,,,,
536,3,2,82765.54484505017,83518890000.0,74330700000.0,,,,,,
537,3,2,82765.5615171394,83518910000.0,74330720000.0,,,,,,
538,3,2,82765.57818922865,83518920000.0,74330735000.0,,,,,,
539,3,2,82765.59486131788,83518940000.0,74330750000.0,,,,,,
540,3,2,82765.61153340711,83518956000.0,74330770000.0,,,,,,
541,3,2,82765.62820549634,83518970000.0,74330780000.0,,,,,,
542,3,2,82765.64487758557,83518990000.0,74330800000.0,,,,,,
543,3,2,82765.66154967481,83519005000.0,74330820000.0,,,,,,
544,3,2,82765.67822176404,83519020000.0,74330830000.0,,,,,,
545,3,2,82765.69489385327,83519040000.0,74330850000.0,,,,,,
546,3,2,82765.7115659425,83519050000.0,74330866000.0,,,,,,
547,3,2,82765.72823803173,83519070000.0,74330880000.0,,,,,,
548,3,2,82765.74491012098,83519090000.0,74330900000.0,,,,,,
549,3,2,82765.76158221021,83519100000.0,74330915000.0,,,,,,
550,3,2,82765.77825429944,83519120000.0,74330930000.0,,,,,,
551,3,2,82765.79492638867,83519136000.0,74330956000.0,,,,,,
552,3,2,82765.8115984779,83519160000.0,74330970000.0,,,,,,
553,3,2,82765.82827056714,83519180000.0,74330990000.0,,,,,,
554,3,2,82765.84494265637,83519190000.0,74331005000.0,,,,,,
555,3,2,82765.8616147456,83519210000.0,74331020000.0,,,,,,
556,3,2,82765.87828683484,83519226000.0,74331040000.0,,,,,,
557,3,2,82765.89495892407,83519240000.0,74331050000.0,,,,,,
558,3,2,82765.91163101331,83519260000.0,74331070000.0,,,,,,
559,3,2,82765.92830310254,83519275000.0,74331090000.0,,,,,,
560,3,2,82765.94497519177,83519290000.0,74331100000.0,,,,,,
561,3,2,82765.961647281,83519310000.0,74331120000.0,,,,,,
562,3,2,82765.97831937023,83519324000.0,74331140000.0,,,,,,
563,3,2,82765.99499145948,83519340000.0,74331150000.0,,,,,,
564,3,2,82766.0116635487,83519360000.0,74331170000.0,,,,,,
565,3,2,82766.02833563794,83519370000.0,74331185000.0,,,,,,
566,3,2,82766.04500772717,83519390000.0,74331200000.0,,,,,,
567,3,2,82766.0616798164,83519410000.0,74331220000.0,,,,,,
568,3,2,82766.07835190564,83519420000.0,74331234000.0,,,,,,
569,3,2,82766.09502399487,83519440000.0,74331250000.0,,,,,,
570,3,2,82766.1116960841,83519470000.0,74331280000.0,,,,,,
571,3,2,82766.12836817333,83519490000.0,74331300000.0,,,,0.9379898,0.9341936,3.670044
572,3,2,82766.14504026256,83519504000.0,74331320000.0,,,,0.92969954,0.93366843,3.6951294
573,3,2,82766.16171235181,83519520000.0,74331330000.0,,,,0.91445535,0.9372859,3.620453
574,3,2,82766.17838444104,83519540000.0,74331350000.0,,,,0.90634125,0.9410481,3.6195679
575,3,2,82766.19505653027,83519550000.0,74331365000.0,,,,0.89536816,0.93858236,3.577057
576,3,2,82766.2117286195,83519570000.0,74331380000.0,,,,0.89998525,0.9367736,3.548935
577,3,2,82766.22840070873,83519590000.0,74331400000.0,,,,0.8946498,0.934467,3.5181274
578,3,2,82766.24507279797,83519600000.0,74331415000.0,,,,0.88789475,0.93463385,3.524109
579,3,2,82766.2617448872,83519620000.0,74331430000.0,,,,0.88315725,0.928194,3.5068512
580,3,2,82766.27841697643,83519635000.0,74331455000.0,,,,0.8883147,0.92864347,3.4894562
581,3,2,82766.29508906566,83519660000.0,74331470000.0,,,,0.88714254,0.9362888,3.4772644
582,3,2,82766.3117611549,83519680000.0,74331490000.0,,,,0.8815989,0.937002,3.4730377
583,3,2,82766.32843324413,83519690000.0,74331505000.0,,,,0.87599754,0.93628937,3.458786
584,3,2,82766.34510533337,83519710000.0,74331520000.0,,,,0.87048644,0.9223689,3.4491577
585,3,2,82766.3617774226,83519726000.0,74331540000.0,,,,0.8437095,0.89658743,3.4464111
586,3,2,82766.37844951183,83519740000.0,74331550000.0,,,,0.844802,0.8961956,3.454605
587,3,2,82766.39512160106,83519760000.0,74331570000.0,,,,0.8489167,0.8964505,3.4515686
588,3,2,82766.41179369029,83519775000.0,74331590000.0,,,,0.8468169,0.8991076,3.4396667
589,3,2,82766.42846577954,83519790000.0,74331600000.0,,,,0.829309,0.89730185,3.519638
590,3,2,82766.44513786877,83519810000.0,74331620000.0,,,,0.84710354,0.90077233,3.5104218
591,3,2,82766.461809958,83519820000.0,74331636000.0,,,,0.84738666,0.89988846,3.4296417
592,3,2,82766.47848204723,83519840000.0,74331650000.0,,,,0.84199286,0.9015495,3.4325256
593,3,2,82766.49515413646,83519860000.0,74331670000.0,,,,0.8419345,0.89788264,3.426651
594,3,2,82766.5118262257,83519870000.0,74331685000.0,,,,0.8435514,0.89630306,3.428131
595,3,2,82766.52849831493,83519890000.0,74331700000.0,,,,0.84902775,0.8933178,3.3563995
596,3,2,82766.54517040416,83519906000.0,74331720000.0,,,,0.85477823,0.8906851,3.2971954
597,3,2,82766.5618424934,83519920000.0,74331730000.0,,,,,,
598,3,2,82766.57851458262,83519940000.0,74331750000.0,,,,,,
599,3,2,82766.59518667187,83519955000.0,74331770000.0,,,,,,
600,3,2,82766.6118587611,83519970000.0,74331780000.0,,,,,,
601,3,2,82766.62853085033,83519990000.0,74331800000.0,,,,,,
602,3,2,82766.64520293956,83520004000.0,74331820000.0,,,,,,
603,3,2,82766.66187502879,83520020000.0,74331830000.0,,,,,,
604,3,2,82766.67854711803,83520040000.0,74331850000.0,,,,,,
605,3,2,82766.69521920726,83520050000.0,74331865000.0,,,,,,
606,3,2,82766.7118912965,83520070000.0,74331880000.0,,,,,,
607,3,2,82766.72856338572,83520090000.0,74331900000.0,,,,,,
608,3,2,82766.74523547495,83520120000.0,74331930000.0,,,,,,
609,3,2,82766.7619075642,83520135000.0,74331950000.0,,,,,,
610,3,2,82766.77857965343,83520150000.0,74331960000.0,,,,,,
611,3,2,82766.79525174266,83520170000.0,74331980000.0,,,,,,
612,3,2,82766.81192383189,83520184000.0,74332000000.0,,,,,,
613,3,2,82766.82859592112,83520200000.0,74332010000.0,,,,,,
614,3,2,82766.84526801037,83520220000.0,74332030000.0,,,,,,
615,3,2,82766.8619400996,83520230000.0,74332045000.0,,,,,,
616,3,2,82766.87861218883,83520250000.0,74332060000.0,,,,,,
617,3,2,82766.89528427806,83520270000.0,74332080000.0,,,,,,
618,3,2,82766.91195636729,83520280000.0,74332100000.0,,,,,,
619,3,2,82766.92862845653,83520310000.0,74332120000.0,,,,,,
620,3,2,82766.94530054576,83520320000.0,74332135000.0,,,,,,
621,3,2,82766.96197263499,83520340000.0,74332150000.0,,,,,,
622,3,2,82766.97864472422,83520360000.0,74332170000.0,,,,,,
623,3,2,82766.99531681345,83520370000.0,74332185000.0,,,,,,
624,3,2,82767.0119889027,83520390000.0,74332200000.0,,,,,,
625,3,2,82767.02866099193,83520406000.0,74332220000.0,,,,,,
626,3,2,82767.04533308116,83520420000.0,74332230000.0,,,,,,
627,3,2,82767.06200517039,83520440000.0,74332250000.0,,,,,,
628,3,2,82767.07867725962,83520455000.0,74332270000.0,,,,,,
629,3,2,82767.09534934886,83520470000.0,74332280000.0,,,,,,
630,3,2,82767.1120214381,83520490000.0,74332300000.0,,,,,,
631,3,2,82767.12869352732,83520500000.0,74332316000.0,,,,,,
632,3,2,82767.14536561655,83520520000.0,74332330000.0,,,,,,
633,3,2,82767.16203770578,83520540000.0,74332350000.0,,,,,,
634,3,2,82767.17870979503,83520550000.0,74332365000.0,,,,,,
635,3,2,82767.19538188426,83520570000.0,74332380000.0,,,,,,
636,3,2,82767.21205397349,83520586000.0,74332400000.0,,,,,,
637,3,2,82767.22872606272,83520600000.0,74332410000.0,,,,,,
638,3,2,82767.24539815195,83520620000.0,74332430000.0,,,,,,
639,3,2,82767.26207024118,83520635000.0,74332450000.0,,,,,,
640,3,2,82767.27874233043,83520650000.0,74332460000.0,,,,,,
641,3,2,82767.29541441966,83520670000.0,74332480000.0,,,,,,
642,3,2,82767.31208650889,83520680000.0,74332496000.0,,,,,,
643,3,2,82767.32875859812,83520700000.0,74332510000.0,,,,,,
644,3,2,82767.34543068735,83520720000.0,74332530000.0,,,,,,
645,3,2,82767.36210277659,83520730000.0,74332545000.0,,,,,,
646,3,2,82767.37877486582,83520750000.0,74332560000.0,,,,,,
647,3,2,82767.39544695505,83520770000.0,74332580000.0,,,,,,
648,3,2,82767.41211904428,83520780000.0,74332600000.0,,,,,,
649,3,2,82767.42879113351,83520810000.0,74332620000.0,,,,,,
650,3,2,82767.44546322276,83520820000.0,74332635000.0,,,,,,
651,3,2,82767.46213531199,83520840000.0,74332650000.0,,,,,,
652,3,2,82767.47880740122,83520860000.0,74332670000.0,,,,,,
653,3,2,82767.49547949045,83520870000.0,74332684000.0,,,,,,
654,3,2,82767.51215157968,83520890000.0,74332700000.0,,,,,,
655,3,2,82767.52882366892,83520905000.0,74332720000.0,,,,,,
656,3,2,82767.54549575815,83520920000.0,74332730000.0,,,,,,
657,3,2,82767.56216784738,83520940000.0,74332750000.0,,,,,,
658,3,2,82767.57883993661,83520954000.0,74332770000.0,,,,,,
659,3,2,82767.59551202584,83520970000.0,74332780000.0,,,,,,
660,3,2,82767.61218411509,83520990000.0,74332800000.0,,,,,,
661,3,2,82767.62885620432,83521000000.0,74332815000.0,,,,,,
662,3,2,82767.64552829355,83521020000.0,74332830000.0,,,,,,
663,3,2,82767.66220038278,83521040000.0,74332850000.0,,,,,,
664,3,2,82767.67887247201,83521050000.0,74332865000.0,,,,,,
665,3,2,82767.69554456125,83521070000.0,74332880000.0,,,,,,
666,3,2,82767.71221665049,83521085000.0,74332900000.0,,,,,,
667,3,2,82767.72888873972,83521100000.0,74332910000.0,,,,,,
668,3,2,82767.74556082895,83521120000.0,74332930000.0,,,,,,
669,3,2,82767.76223291818,83521135000.0,74332950000.0,,,,,,
670,3,2,82767.77890500742,83521150000.0,74332960000.0,,,,,,
671,3,2,82767.79557709665,83521170000.0,74332980000.0,,,,,,
672,3,2,82767.81224918588,83521180000.0,74332996000.0,,,,,,
673,3,2,82767.82892127511,83521200000.0,74333010000.0,,,,,,
674,3,2,82767.84559336434,83521220000.0,74333030000.0,,,,,,
675,3,2,82767.86226545359,83521230000.0,74333045000.0,,,,,,
676,3,2,82767.87893754282,83521250000.0,74333060000.0,,,,,,
677,3,2,82767.89560963205,83521266000.0,74333080000.0,,,,,,
678,3,2,82767.91228172128,83521280000.0,74333100000.0,,,,,,
679,3,2,82767.92895381051,83521310000.0,74333120000.0,,,,,,
680,3,2,82767.94562589975,83521320000.0,74333135000.0,,,,,,
681,3,2,82767.96229798898,83521340000.0,74333150000.0,,,,,,
682,3,2,82767.97897007821,83521356000.0,74333170000.0,,,,,,
683,3,2,82767.99564216744,83521370000.0,74333180000.0,,,,,,
684,3,2,82768.01231425667,83521390000.0,74333200000.0,,,,,,
685,3,2,82768.02898634592,83521405000.0,74333220000.0,,,,,,
686,3,2,82768.04565843515,83521420000.0,74333230000.0,,,,,,
687,3,2,82768.06233052438,83521440000.0,74333250000.0,,,,,,
688,3,2,82768.07900261361,83521450000.0,74333270000.0,,,,,,
689,3,2,82768.09567470284,83521470000.0,74333280000.0,,,,,,
690,3,2,82768.11234679208,83521490000.0,74333300000.0,,,,,,
691,3,2,82768.12901888131,83521500000.0,74333315000.0,,,,,,
692,3,2,82768.14569097054,83521520000.0,74333330000.0,,,,,,
693,3,2,82768.16236305978,83521540000.0,74333350000.0,,,,,,
694,3,2,82768.179035149,83521550000.0,74333364000.0,,,,,,
695,3,2,82768.19570723824,83521570000.0,74333380000.0,,,,,,
696,3,2,82768.21237932748,83521585000.0,74333400000.0,,,,,,
697,3,2,82768.22905141671,83521600000.0,74333410000.0,,,,,,
698,3,2,82768.24572350594,83521620000.0,74333430000.0,,,,,,
699,3,2,82768.26239559517,83521634000.0,74333450000.0,,,,,,
700,3,2,82768.2790676844,83521650000.0,74333460000.0,,,,,,
701,3,2,82768.29573977365,83521670000.0,74333480000.0,,,,,,
702,3,2,82768.31241186288,83521680000.0,74333495000.0,,,,,,
703,3,2,82768.3290839521,83521700000.0,74333510000.0,,,,,,
704,3,2,82768.34575604134,83521720000.0,74333530000.0,,,,,,
705,3,2,82768.36242813057,83521730000.0,74333544000.0,,,,,,
706,3,2,82768.37910021981,83521750000.0,74333560000.0,,,,,,
707,3,2,82768.39577230904,83521765000.0,74333580000.0,,,,,,
708,3,2,82768.41244439827,83521780000.0,74333590000.0,,,,,,
709,3,2,82768.4291164875,83521800000.0,74333620000.0,,,,,,
710,3,2,82768.44578857673,83521820000.0,74333635000.0,,,,,,
711,3,2,82768.46246066598,83521840000.0,74333650000.0,,,,,,
712,3,2,82768.47913275521,83521855000.0,74333670000.0,,,,,,
713,3,2,82768.49580484444,83521870000.0,74333680000.0,,,,,,
714,3,2,82768.51247693367,83521890000.0,74333700000.0,,,,,,
715,3,2,82768.5291490229,83521905000.0,74333720000.0,,,,,,
716,3,2,82768.54582111214,83521920000.0,74333730000.0,,,,,,
717,3,2,82768.56249320137,83521940000.0,74333750000.0,,,,,,
718,3,2,82768.5791652906,83521950000.0,74333766000.0,,,,,,
719,3,2,82768.59583737983,83521970000.0,74333780000.0,,,,,,
720,3,2,82768.61250946907,83521990000.0,74333800000.0,,,,,,
721,3,2,82768.62918155831,83522000000.0,74333815000.0,,,,,,
722,3,2,82768.64585364754,83522020000.0,74333830000.0,,,,,,
723,3,2,82768.66252573677,83522036000.0,74333850000.0,,,,,,
724,3,2,82768.679197826,83522050000.0,74333860000.0,,,,,,
725,3,2,82768.69586991523,83522070000.0,74333880000.0,,,,,,
726,3,2,82768.71254200448,83522085000.0,74333900000.0,,,,,,
727,3,2,82768.7292140937,83522100000.0,74333910000.0,,,,,,
728,3,2,82768.74588618294,83522120000.0,74333930000.0,,,,,,
729,3,2,82768.76255827217,83522130000.0,74333946000.0,,,,,,
730,3,2,82768.7792303614,83522150000.0,74333960000.0,,,,,,
731,3,2,82768.79590245064,83522170000.0,74333980000.0,,,,,,
732,3,2,82768.81257453987,83522180000.0,74333995000.0,,,,,,
733,3,2,82768.8292466291,83522200000.0,74334010000.0,,,,,,
734,3,2,82768.84591871833,83522220000.0,74334030000.0,,,,,,
735,3,2,82768.86259080756,83522230000.0,74334044000.0,,,,,,
736,3,2,82768.87926289681,83522250000.0,74334060000.0,,,,,,
737,3,2,82768.89593498604,83522265000.0,74334080000.0,,,,,,
738,3,2,82768.91260707527,83522280000.0,74334090000.0,,,,,,
739,3,2,82768.9292791645,83522300000.0,74334120000.0,,,,,,
740,3,2,82768.94595125373,83522320000.0,74334134000.0,,,,,,
