,session,participant,time,channel_0
356,3,2,83078.02496357815,MouseButtonMiddle pressed
357,3,2,83078.15301990754,MouseButtonMiddle released
358,3,2,83079.33814126156,MouseButtonMiddle pressed
359,3,2,83079.47407508502,MouseButtonMiddle released
360,3,2,83087.56762614702,MouseButtonLeft pressed
361,3,2,83088.43272487896,MouseButtonLeft released
362,3,2,83089.26675533988,MouseButtonMiddle pressed
363,3,2,83089.42485592808,MouseButtonMiddle released
364,3,2,83089.48784938041,MouseButtonMiddle pressed
365,3,2,83089.6248566167,MouseButtonMiddle released
366,3,2,83092.69005432463,MouseButtonLeft pressed
367,3,2,83093.59307980955,MouseButtonLeft released
368,3,2,83093.86410944647,MouseButtonLeft pressed
369,3,2,83094.34721641627,MouseButtonLeft released
370,3,2,83094.51721114654,MouseButtonMiddle pressed
371,3,2,83094.6731901094,MouseButtonMiddle released
372,3,2,83094.75922393691,MouseButtonMiddle pressed
373,3,2,83094.89124741367,MouseButtonMiddle released
374,3,2,83098.19344125206,MouseButtonMiddle pressed
375,3,2,83098.33852768484,MouseButtonMiddle released
376,3,2,83103.04076484407,MouseButtonLeft pressed
377,3,2,83103.42881567862,MouseButtonLeft released
378,3,2,83103.54786130038,MouseButtonMiddle pressed
379,3,2,83103.64982641816,MouseButtonMiddle released
380,3,2,83108.83316832327,MouseButtonLeft pressed
381,3,2,83109.5452478277,MouseButtonLeft released
382,3,2,83109.65727626566,MouseButtonMiddle pressed
383,3,2,83109.79226247783,MouseButtonMiddle released
384,3,2,83117.58080349705,MouseButtonLeft pressed
385,3,2,83118.27493968718,MouseButtonLeft released
386,3,2,83124.02834120057,MouseButtonLeft pressed
387,3,2,83124.2543656,MouseButtonLeft released
388,3,2,83124.42136949454,MouseButtonMiddle pressed
389,3,2,83124.57642714641,MouseButtonMiddle released
390,3,2,83133.40600879889,MouseButtonMiddle pressed
391,3,2,83133.5070223053,MouseButtonMiddle released
392,3,2,83147.42209219422,MouseButtonLeft pressed
393,3,2,83148.19213569092,MouseButtonLeft released
394,3,2,83148.29207268447,MouseButtonMiddle pressed
395,3,2,83148.31302163466,MouseWheelUp120 pressed
396,3,2,83148.43614140511,MouseButtonMiddle released
397,3,2,83152.65935134326,MouseButtonLeft pressed
398,3,2,83153.08742195574,MouseButtonLeft released
399,3,2,83153.21645699683,MouseButtonMiddle pressed
400,3,2,83153.34056337905,MouseButtonMiddle released
401,3,2,83153.43943065983,MouseButtonMiddle pressed
402,3,2,83153.52952723585,MouseButtonMiddle released
403,3,2,83153.87450745597,MouseButtonMiddle pressed
404,3,2,83153.97252322659,MouseButtonMiddle released
405,3,2,83159.41986418467,MouseButtonLeft pressed
406,3,2,83159.76698643039,MouseButtonLeft released
407,3,2,83159.87287779506,MouseButtonMiddle pressed
408,3,2,83159.98498293394,MouseButtonMiddle released
409,3,2,83163.59720157497,MouseButtonLeft pressed
410,3,2,83163.71820342011,MouseButtonLeft released
411,3,2,83163.93825184817,MouseButtonLeft pressed
412,3,2,83164.02021192704,MouseButtonLeft released
413,3,2,83164.24228047921,MouseButtonMiddle pressed
414,3,2,83164.36324992398,MouseButtonMiddle released
415,3,2,83171.61282230626,MouseButtonLeft pressed
416,3,2,83171.70474860414,MouseButtonLeft released
417,3,2,83171.93692297702,MouseButtonLeft pressed
418,3,2,83172.02185379136,MouseButtonLeft released
419,3,2,83172.23582994689,MouseButtonLeft pressed
420,3,2,83172.30681149464,MouseButtonLeft released
421,3,2,83172.4728710779,MouseButtonLeft pressed
422,3,2,83172.55083100896,MouseButtonLeft released
423,3,2,83172.79286879965,MouseButtonLeft pressed
424,3,2,83172.87689260315,MouseButtonLeft released
425,3,2,83173.07493086834,MouseButtonLeft pressed
426,3,2,83173.14295088072,MouseButtonLeft released
427,3,2,83173.31192449878,MouseButtonLeft pressed
428,3,2,83173.37889109857,MouseButtonLeft released
429,3,2,83173.56797695684,MouseButtonLeft pressed
430,3,2,83173.6471500024,MouseButtonLeft released
431,3,2,83176.53821293064,MouseButtonMiddle pressed
432,3,2,83176.68419037406,MouseButtonMiddle released
433,3,2,83182.04457319358,MouseButtonLeft pressed
434,3,2,83182.13756670422,MouseButtonLeft released
435,3,2,83182.36456051521,MouseButtonLeft pressed
436,3,2,83182.48057740083,MouseButtonLeft released
437,3,2,83182.7056095884,MouseButtonLeft pressed
438,3,2,83182.79858589882,MouseButtonLeft released
